peak_g_mag,std_g_mag,peak_sma150,peak_hp8_vertical,peak_rms150,peak_jerk_mag,max_elevated_dur,peak_hp8_planar,pitch_range,rot_x_range,is_event,impact_timestamp_iso8601,impact_elapsed_sec,impact_source_sample_idx,source_folder,athlete_name
4.58397,0.9567575500236035,2.259354,2.515264184881957,2.039893519510271,316.5187553021148,0.01,1.1351580235635794,0.37371,3.1754,False,2026-06-25T18:49:39.198Z,4138.482,6265,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
8.50251,1.3813755175621718,3.955148,4.661013498637164,3.673120853534952,486.0141209491756,0.02,1.547717882797635,0.80545,3.6646,True,2026-06-25T18:49:39.706Z,4138.99,6316,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.82052,1.0391849894726384,4.162915333333333,1.8964103240830124,3.3726759182257644,459.90105068264415,0.05,2.915285982778501,0.6426400000000001,12.842379999999999,False,2026-06-25T18:49:41.549Z,4140.833,6501,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.82052,1.1933862261401584,4.460429333333334,1.8964103240830124,3.3726759182257644,459.90105068264415,0.05,2.915285982778501,0.61314,12.842379999999999,False,2026-06-25T18:49:41.918Z,4141.202,6538,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.76235,1.3690328425950131,4.460429333333334,2.758081429948388,3.3084213813297727,3243134.4635861157,0.04,1.3895198537620044,0.7548000000000001,9.21789,False,2026-06-25T18:49:42.595Z,4141.879,6606,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.36575,1.3579505976902937,4.779966,2.2633930177005497,3.8021036922989535,367.1897587937332,0.03,2.4088182423371527,0.32733999999999996,9.08807,False,2026-06-25T18:49:43.412Z,4142.696,6688,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.36575,1.3976295824368397,4.779966,2.2633930177005497,3.8021036922989535,367.1897587937332,0.02,2.417323307618962,0.9432799999999999,5.49089,False,2026-06-25T18:49:43.771Z,4143.055,6724,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.36575,1.3385818266291563,4.779966,2.2633930177005497,3.8021036922989535,367.1897587937332,0.02,2.417323307618962,1.35979,3.9225899999999996,False,2026-06-25T18:49:44.199Z,4143.483,6767,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.18541,0.8549468515571219,2.447290666666667,2.8260739550355165,2.261779868948347,304.7944476741661,0.02,0.8851414783903836,0.27871,4.5978,False,2026-06-25T18:58:07.481Z,4646.765,6848,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
5.59685,0.9175737016880253,3.257476666666667,1.46769829590056,2.543056714688054,225.17219000134097,0.03,1.992466840153141,0.8097399999999999,5.2348099999999995,False,2026-06-25T18:58:08.945Z,4648.229,6995,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
4.41654,0.8737120855065234,3.775429333333333,1.5301187336819162,2.687276005784792,301.88394190728576,0.04,1.8151241414015853,0.3474299999999999,4.69078,False,2026-06-25T18:58:10.550Z,4649.833,7156,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.91811,1.4379632697763671,4.52867375,3.1412574743862107,3.684123388104693,319.7393462087517,0.05,1.5314474303461358,0.68473,5.98396,True,2026-06-25T18:58:11.257Z,4650.541,7227,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.46625,1.3344794536069446,4.617114375,2.3106387425263475,3.7151289431164094,290.50977056091943,0.02,2.520123723452272,1.7469299999999999,5.771050000000001,False,2026-06-25T18:58:12.532Z,4651.816,7355,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
15.23693,2.5041375169277797,8.308526875,7.244679611732339,7.600905992452478,1371.5537461280908,0.03,9.086678245782611,0.3488500000000001,13.10782,True,2026-06-25T18:58:14.863Z,4654.147,7589,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.08949,1.4589578241643442,5.587818666666667,7.956107026489781,5.673128306937305,953.8995282748598,0.01,2.327114371786403,0.19713000000000003,7.116569999999999,False,2026-06-25T18:58:15.501Z,4654.785,7653,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
12.08949,1.7243106225291749,3.854188,7.956107026489781,4.140091739306429,953.8995282748598,0.01,2.327114371786403,0.31420000000000003,7.116569999999999,False,2026-06-25T18:58:15.929Z,4655.213,7696,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.50129,1.503826945461103,4.610334375,3.8552337597696704,4.357618881132218,470.3948670043073,0.03,2.936311829990564,0.67228,8.578990000000001,False,2026-06-25T18:58:19.028Z,4658.311,8007,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
6.91293,1.3882409022655218,4.0433406666666665,3.287188686777729,3.227073306155285,501.7740867312699,0.04,2.2440707018088206,0.4871000000000001,5.8838,False,2026-06-25T18:58:20.074Z,4659.358,8112,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
10.79514,1.6505965710122226,4.444964,4.751272443669262,4.335782960181472,597.6281920600801,0.03,2.2440707018088206,1.24415,5.77725,True,2026-06-25T18:58:20.791Z,4660.075,8184,movement data/movement-E2B8DE2A-1E7B-47EF-BB36-58020D996058,Jeffery Brown
